country,state,region,region_code,county_set_code,census_division,census_region,start_date,end_date,days,year,quarter,population,population_z,total_deaths,covid_deaths,total_deaths_per_day,year_zero,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,total_deaths_per_7_days,covid_deaths_per_7_days,expected_deaths_per_7_days,excess_deaths_per_7_days,non_covid_deaths_per_7_days,covid_deaths_per_100k_per_7_days,excess_deaths_per_100k_per_7_days
United States,MO,"Callaway County, MO",29027,29CS002,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,44887,-0.177269977483759,121,,1.32967032967033,5,103.902105083163,17.0978949168374,,,38.090972702202,0.164557733485307,9.30769230769231,,7.99246962178174,1.31522268591057,,,2.93007482324631
United States,MO,"Callaway County, MO",29027,29CS002,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,44887,-0.177269977483759,133,,1.44565217391304,5,94.7400095230453,38.2599904769547,,,85.2362387260336,0.403841953041477,10.1195652173913,,7.2084789854491,2.91108623194221,,,6.4853659900243
United States,MO,"Callaway County, MO",29027,29CS002,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,44887,-0.177269977483759,150,,1.6304347826087,5,116.572273564149,33.4277264358511,,,74.4708410806048,0.28675537856312,11.4130434782609,,8.86962951031568,2.54341396794519,,,5.66625964743732
United States,MO,"Camden County, MO",29029,29CS009,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,46414,-0.172662580886592,149,,1.63736263736264,5,158.323829687801,-9.32382968780092,,,-20.0883993790687,-0.0588908802053778,11.4615384615385,,12.1787561298308,-0.717217668292379,,,-1.54526149069759
United States,MO,"Camden County, MO",29029,29CS009,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,46414,-0.172662580886592,140,0,1.53846153846154,5,126.115899403251,13.8841005967493,140,0,29.9136049397796,0.110090009764395,10.7692307692308,0,9.70122303101929,1.06800773821148,10.7692307692308,0,2.3010465338292
United States,MO,"Camden County, MO",29029,29CS009,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,46414,-0.172662580886592,159,,1.72826086956522,5,117.197911473025,41.8020885269755,,,90.063533690213,0.356679466396439,12.0978260869565,,8.91723239468665,3.18059369226987,,,6.85266017208142
United States,MO,"Camden County, MO",29029,29CS009,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,46414,-0.172662580886592,198,,2.15217391304348,5,139.030175514128,58.9698244858719,,,127.051804382022,0.42415126261478,15.0652173913043,,10.5783829195532,4.48683447175112,,,9.66698511602344
United States,MO,"Cape Girardeau County, MO",29031,29CS010,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,79512,-0.0727964298891843,226,0,2.48351648351648,5,234.700238773856,-8.70023877385555,226,0,-10.9420449414624,-0.0370695778551747,17.3846153846154,0,18.0538645210658,-0.669249136450427,17.3846153846154,0,-0.841695764727873
United States,MO,"Cape Girardeau County, MO",29031,29CS010,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,79512,-0.0727964298891843,236,,2.59340659340659,5,202.492308489305,33.5076915106947,,,42.1416786279991,0.165476366784886,18.1538461538462,,15.5763314222543,2.5775147315919,,,3.24166758676916
United States,MO,"Cape Girardeau County, MO",29031,29CS010,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,79512,-0.0727964298891843,258,,2.80434782608696,5,194.413621757827,63.586378242173,,,79.9707946500817,0.327067505184281,19.6304347826087,,14.7923407859216,4.83809399668707,,,6.0847343755497
United States,MO,"Cape Girardeau County, MO",29031,29CS010,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,79512,-0.0727964298891843,359,,3.90217391304348,5,216.245885798931,142.754114201069,,,179.537823474531,0.660147191580814,27.3152173913044,,16.4534913107882,10.8617260805161,,,13.6604865687143
United States,MO,"Carroll County, MO",29033,29CS011,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,8554,-0.286897050545238,,0,,5,84.7767054968021,,,0,,,,0,6.52128503821555,,,0,
United States,MO,"Carroll County, MO",29033,29CS011,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,8554,-0.286897050545238,,,,5,52.5687752122519,,,,,,,,4.04375193940399,,,,
United States,MO,"Carroll County, MO",29033,29CS011,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,8554,-0.286897050545238,,,,5,42.8425771260806,,,,,,,,3.25976130307135,,,,
United States,MO,"Carroll County, MO",29033,29CS011,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,8554,-0.286897050545238,,,,5,64.6748411671843,,,,,,,,4.92091182793793,,,,
United States,MO,"Carter County, MO",29035,29CS008,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,5991,-0.294630356032166,,0,,5,86.0518667596737,,,0,,,,0,6.61937436612874,,,0,
United States,MO,"Carter County, MO",29035,29CS008,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,5991,-0.294630356032166,,,,5,53.8439364751235,,,,,,,,4.14184126731719,,,,
United States,MO,"Carter County, MO",29035,29CS008,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,5991,-0.294630356032166,,,,5,44.1317511500827,,,,,,,,3.35785063098455,,,,
United States,MO,"Carter County, MO",29035,29CS008,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,5991,-0.294630356032166,,,,5,65.9640151911863,,,,,,,,5.01900115585113,,,,
United States,MO,"Cass County, MO",29037,29CS012,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,106806,0.00955738983778554,245,,2.69230769230769,5,280.698097300706,-35.6980973007058,,,-33.4233070246108,-0.127176128530943,18.8461538461538,,21.5921613308235,-2.74600748466968,,,-2.57102361727775
United States,MO,"Cass County, MO",29037,29CS012,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,106806,0.00955738983778554,259,,2.84615384615385,5,248.490167016156,10.5098329838444,,,9.84011477243267,0.0422947640546321,19.9230769230769,,19.114628232012,0.808448691064957,,,0.756931905571744
United States,MO,"Cass County, MO",29037,29CS012,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,106806,0.00955738983778554,285,,3.09782608695652,5,240.9169512575,44.0830487425002,,,41.2739441066047,0.182980269808341,21.6847826086957,,18.3306375956793,3.35414501301632,,,3.14040879071992
United States,MO,"Cass County, MO",29037,29CS012,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,106806,0.00955738983778554,330,,3.58695652173913,5,262.749215298603,67.2507847013966,,,62.9653621532467,0.255950468300996,25.1086956521739,,19.9917881205459,5.11690753162801,,,4.79084277252964
United States,MO,"Cedar County, MO",29039,29CS046,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,14322,-0.269493341591433,,0,,5,85.7514016493305,,,0,,,,0,6.59626166533312,,,0,
United States,MO,"Cedar County, MO",29039,29CS046,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,14322,-0.269493341591433,42,0,0.461538461538462,5,53.5434713647803,-11.5434713647803,42,0,-80.5995766288249,-0.215590641968973,3.23076923076923,0,4.11872856652156,-0.887959335752331,3.23076923076923,0,-6.19996743298654
United States,MO,"Cedar County, MO",29039,29CS046,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,14322,-0.269493341591433,47,,0.510869565217391,5,43.8279842253401,3.17201577465988,,,22.1478548712462,0.0723742109231185,3.57608695652174,,3.33473793018892,0.241349026332817,,,1.6851628706383
United States,MO,"Cedar County, MO",29039,29CS046,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,14322,-0.269493341591433,60,,0.652173913043478,5,65.6602482664438,-5.66024826644376,,,-39.521353626894,-0.0862050999788326,4.56521739130435,,4.9958884550555,-0.430671063751156,,,-3.00705951508976
United States,MO,"Chariton County, MO",29041,29CS039,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,7360,-0.290499690713553,,0,,5,54.0253715709773,,,0,,,,0,4.1557978131521,,,0,
United States,MO,"Chariton County, MO",29041,29CS039,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,7360,-0.290499690713553,,0,,5,21.8174412864271,,,0,,,,0,1.67826471434054,,,0,
United States,MO,"Chariton County, MO",29041,29CS039,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,7360,-0.290499690713553,,,,5,11.7533164538182,,,,,,,,0.894274078007905,,,,
United States,MO,"Chariton County, MO",29041,29CS039,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,7360,-0.290499690713553,49,,0.532608695652174,5,33.5855804949218,15.4144195050782,,,209.435047623345,0.45895944860649,3.72826086956522,,2.55542460287449,1.17283626669073,,,15.9352753626458
United States,MO,"Christian County, MO",29043,29CS013,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,90655,-0.0391748056048132,219,0,2.40659340659341,5,210.249174615536,8.75082538446404,219,0,9.65288774415535,0.0416212115955552,16.8461538461538,0,16.1730134319643,0.673140414189541,16.8461538461538,0,0.742529826473489
United States,MO,"Christian County, MO",29043,29CS013,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,90655,-0.0391748056048132,164,,1.8021978021978,5,178.041244330986,-14.0412443309858,,,-15.4886595675757,-0.0788651213023569,12.6153846153846,,13.6954803331528,-1.08009571776814,,,-1.19143535135198
United States,MO,"Christian County, MO",29043,29CS013,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,90655,-0.0391748056048132,180,,1.95652173913043,5,169.693864586779,10.3061354132214,,,11.368523979065,0.0607336949884301,13.695652173913,,12.9114896968201,0.78416247709293,,,0.864996389711467
United States,MO,"Christian County, MO",29043,29CS013,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,90655,-0.0391748056048132,294,,3.19565217391304,5,191.526128627882,102.473871372118,,,113.037197476276,0.535038598160229,22.3695652173913,,14.5726402216867,7.79692499570461,,,8.60065632971663
United States,MO,"Clark County, MO",29045,29CS044,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,6830,-0.292098852597311,,0,,5,56.9950239390002,,,0,,,,0,4.38423261069232,,,0,
United States,MO,"Clark County, MO",29045,29CS044,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,6830,-0.292098852597311,10,0,0.10989010989011,5,24.78709365445,-14.78709365445,10,0,-216.502103286237,-0.596564238655519,0.769230769230769,0,1.90669951188077,-1.13746874265,0.769230769230769,0,-16.6540079450952
United States,MO,"Clark County, MO",29045,29CS044,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,6830,-0.292098852597311,,0,,5,14.7556023643469,,,0,,,,0,1.12270887554813,,,0,
United States,MO,"Clark County, MO",29045,29CS044,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,6830,-0.292098852597311,,,,5,36.5878664054505,,,,,,,,2.78385940041471,,,,
United States,MO,"Clay County, MO",29047,29CS014,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,253463,0.452063586793095,506,0,5.56043956043956,5,503.50352005789,2.49647994210994,506,0,0.984948470628827,0.00495821745560576,38.9230769230769,0,38.7310400044531,0.192036918623842,38.9230769230769,0,0.0757652669714482
United States,MO,"Clay County, MO",29047,29CS014,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,253463,0.452063586793095,463,,5.08791208791209,5,471.29558977334,-8.29558977333977,,,-3.27289970265474,-0.0176016706995484,35.6153846153846,,36.2535069056415,-0.638122290256906,,,-0.251761515588826
United States,MO,"Clay County, MO",29047,29CS014,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,253463,0.452063586793095,546,,5.93478260869565,5,466.170785253774,79.8292147462261,,,31.4954114589609,0.171244568024074,41.5434782608696,,35.4695162693089,6.07396199156068,,,2.39639000231224
United States,MO,"Clay County, MO",29047,29CS014,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,253463,0.452063586793095,700,178,7.60869565217391,5,488.003049294878,211.996950705122,522,70.2272126503671,83.640196283135,0.434417266472904,53.2608695652174,13.5434782608696,37.1306667941755,16.1302027710419,39.7173913043478,5.34337487557141,6.36392797806462
United States,MO,"Clinton County, MO",29049,29CS018,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,20553,-0.250692628954269,68,0,0.747252747252747,5,94.6497443020663,-26.6497443020663,68,0,-129.663525042895,-0.28156171470486,5.23076923076923,0,7.28074956169741,-2.04998033092818,5.23076923076923,0,-9.97411731099196
United States,MO,"Clinton County, MO",29049,29CS018,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,20553,-0.250692628954269,65,0,0.714285714285714,5,62.4418140175161,2.5581859824839,65,0,12.4467765410592,0.0409691169729034,5,0,4.80321646288585,0.196783537114146,5,0,0.957444349312247
United States,MO,"Clinton County, MO",29049,29CS018,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,20553,-0.250692628954269,77,0,0.836956521739131,5,52.8241108632708,24.1758891367292,77,0,117.627057542593,0.457667696467352,5.85869565217391,0,4.01922582655322,1.8394698256207,5.85869565217391,0,8.9498848130234
United States,MO,"Clinton County, MO",29049,29CS018,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,20553,-0.250692628954269,103,,1.1195652173913,5,74.6563749043745,28.3436250956256,,,137.905050822875,0.37965445190622,7.83695652173913,,5.68037635141979,2.15658017031934,,,10.4927756060883
United States,MO,"Cole County, MO",29051,29CS015,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,76191,-0.0828168385985441,192,0,2.10989010989011,5,199.774312997214,-7.77431299721391,192,0,-10.2037156582981,-0.038915478574677,14.7692307692308,0,15.3672548459395,-0.598024076708763,14.7692307692308,0,-0.78490120448447
United States,MO,"Cole County, MO",29051,29CS015,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,76191,-0.0828168385985441,161,,1.76923076923077,5,167.566382712664,-6.56638271266371,,,-8.61831805943446,-0.0391867545647475,12.3846153846154,,12.889721747128,-0.505106362512593,,,-0.66294754303342
United States,MO,"Cole County, MO",29051,29CS015,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,76191,-0.0828168385985441,207,,2.25,5,159.103894599024,47.8961054009755,,,62.8632061542381,0.301036662375135,15.75,,12.1057311107953,3.64426888920466,,,4.78307003347464
United States,MO,"Cole County, MO",29051,29CS015,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,76191,-0.0828168385985441,322,121,3.5,5,180.936158640128,141.063841359872,201,158.811408171569,185.145018912827,0.779633227653739,24.5,9.20652173913044,13.7668816356619,10.7331183643381,15.2934782608696,12.0834767087063,14.0871210042368
United States,MO,"Cooper County, MO",29053,29CS039,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,17102,-0.261105284918135,,0,,5,79.4289952168237,,,0,,,,0,6.10992270898644,,,0,
United States,MO,"Cooper County, MO",29053,29CS039,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,17102,-0.261105284918135,,0,,5,47.2210649322735,,,0,,,,0,3.63238961017488,,,0,
United States,MO,"Cooper County, MO",29053,29CS039,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,17102,-0.261105284918135,48,,0.521739130434783,5,37.4361007990695,10.5638992009305,,,61.7699637523711,0.282184815604329,3.65217391304348,,2.84839897384224,0.803774939201234,,,4.69988854637606
United States,MO,"Cooper County, MO",29053,29CS039,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,17102,-0.261105284918135,,,,5,59.2683648401731,,,,,,,,4.50954949870883,,,,
United States,MO,"Crawford County, MO",29055,29CS016,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,23739,-0.241079553932281,85,0,0.934065934065934,5,109.090776120298,-24.0907761202979,85,0,-101.481848941817,-0.220832383608053,6.53846153846154,0,8.39159816309984,-1.8531366246383,6.53846153846154,0,-7.80629607244744
United States,MO,"Crawford County, MO",29055,29CS016,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,23739,-0.241079553932281,78,,0.857142857142857,5,76.8828458357477,1.11715416425231,,,4.70598662223477,0.0145306037011039,6,,5.91406506428828,0.0859349357117164,,,0.361998970941136
United States,MO,"Crawford County, MO",29055,29CS016,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,23739,-0.241079553932281,101,,1.09782608695652,5,67.4238353388456,33.5761646611544,,,141.438833401383,0.497986572440055,7.68478260869565,,5.13007442795565,2.55470818074001,,,10.7616503674966
United States,MO,"Crawford County, MO",29055,29CS016,West North Central,North Central,2020-10-01,2020-12-31,92,2020,4,23739,-0.241079553932281,98,,1.06521739130435,5,89.2560993799493,8.74390062005075,,,36.8334833819906,0.0979641803842373,7.45652173913044,,6.79122495282223,0.665296786308209,,,2.80254764862972
United States,MO,"Dade County, MO",29057,29CS046,West North Central,North Central,2020-01-01,2020-03-31,91,2020,1,7568,-0.289872095106343,,0,,5,57.1403593826985,,,0,,,,0,4.39541226020758,,,0,
United States,MO,"Dade County, MO",29057,29CS046,West North Central,North Central,2020-04-01,2020-06-30,91,2020,2,7568,-0.289872095106343,,0,,5,24.9324290981483,,,0,,,,0,1.91787916139603,,,0,
United States,MO,"Dade County, MO",29057,29CS046,West North Central,North Central,2020-07-01,2020-09-30,92,2020,3,7568,-0.289872095106343,,,,5,14.9025349008331,,,,,,,,1.13388852506339,,,,
